child_variety,parent_variety,parent_role,evidence_type,marker_type,n_markers,lod_score,study_reference,doi,confirmed_year,confidence_level,notes
BASTARDO DO OUTEIRO,SIRIA = CODEGA,Parent 1,SSR,SSR,20,38.44,Lacombe et al. 2013,10.1007/s00122-012-1988-2,2013,confirmed,nSSR: 19/0
BASTARDO DO OUTEIRO,TROUSSEAU = BASTARDO,Parent 2,SSR,SSR,20,38.44,Lacombe et al. 2013,10.1007/s00122-012-1988-2,2013,confirmed,nSSR: 19/0
BASTARDO DOS FRADES DE BOLONIO GIBI = HEBÉN,F TROUSSEAU = BASTARDO,Parent 1,SSR,SSR,20,36.62,Lacombe et al. 2013,10.1007/s00122-012-1988-2,2013,confirmed,nSSR: 20/0
BASTARDO ESPANHOL,GIBI = HEBÉN,Parent 1,SSR,SSR,20,33.76,Lacombe et al. 2013,10.1007/s00122-012-1988-2,2013,confirmed,nSSR: 20/0
BASTARDO ESPANHOL,F TROUSSEAU = BASTARDO,Parent 2,SSR,SSR,20,33.76,Lacombe et al. 2013,10.1007/s00122-012-1988-2,2013,confirmed,nSSR: 20/0
BASTARDO MAGARATCHSKII,SAPERAVI,Parent 1,SSR,SSR,20,42.46,Lacombe et al. 2013,10.1007/s00122-012-1988-2,2013,confirmed,Validation of breeder's data. | nSSR: 20/0
BASTARDO MAGARATCHSKII,TROUSSEAU = BASTARDO,Parent 2,SSR,SSR,20,42.46,Lacombe et al. 2013,10.1007/s00122-012-1988-2,2013,confirmed,Validation of breeder's data. | nSSR: 20/0
BB 575‐49 SRLH,CARDINAL = G 10‐30,Parent 1,SSR,SSR,20,30.64,Lacombe et al. 2013,10.1007/s00122-012-1988-2,2013,probable,Alternative.Half validation of breeder's data. | nSSR: 20/1
BB 575‐49 SRLH,GROS COLMAN,Parent 2,SSR,SSR,20,30.64,Lacombe et al. 2013,10.1007/s00122-012-1988-2,2013,probable,Alternative.Half validation of breeder's data. | nSSR: 20/1
BB 575‐49 SRLH,PRINCEPS = PIROVANO 357,Parent 1,SSR,SSR,20,31.32,Lacombe et al. 2013,10.1007/s00122-012-1988-2,2013,probable,Alternative.Half validation of breeder's data. | nSSR: 20/1
BB 575‐49 SRLH,GROS COLMAN,Parent 2,SSR,SSR,20,31.32,Lacombe et al. 2013,10.1007/s00122-012-1988-2,2013,probable,Alternative.Half validation of breeder's data. | nSSR: 20/1
BEALA DEBELA,ALBA IMPUTOTATO,Parent 1,SSR,SSR,20,45.39,Lacombe et al. 2013,10.1007/s00122-012-1988-2,2013,confirmed,nSSR: 20/0
BEALA DEBELA,F PROKUPAC,Parent 2,SSR,SSR,20,45.39,Lacombe et al. 2013,10.1007/s00122-012-1988-2,2013,confirmed,nSSR: 20/0
BEAUNOIR,PINOT,Parent 1,SSR,SSR,20,37.04,Lacombe et al. 2013,10.1007/s00122-012-1988-2,2013,confirmed,Confirmation of prior publication: Bowers 1998 and 1999 | nSSR: 20/0
BEAUNOIR,GOUAIS BLANC = HEUNISCH WEISS,Parent 2,SSR,SSR,20,37.04,Lacombe et al. 2013,10.1007/s00122-012-1988-2,2013,confirmed,Confirmation of prior publication: Bowers 1998 and 1999 | nSSR: 20/0
BEAUSOLEIL = VIDAL 83 T,JURANÇON BLANC,Parent 1,SSR,SSR,20,28.99,Lacombe et al. 2013,10.1007/s00122-012-1988-2,2013,confirmed,Validation of breeder's data. | nSSR: 20/0
BEAUSOLEIL = VIDAL 83 T,UGNI BLANC = TREBBIANO TOSCANO,Parent 2,SSR,SSR,20,28.99,Lacombe et al. 2013,10.1007/s00122-012-1988-2,2013,confirmed,Validation of breeder's data. | nSSR: 20/0
BEAUTY SEEDLESS,KICHMICH TCHERNI,Parent 1,SSR,SSR,20,34.71,Lacombe et al. 2013,10.1007/s00122-012-1988-2,2013,probable,Validation of breeder's data. Confirmation of prior publication: Ibañez 2009; Myles 2011 | nSSR: 20/1
BEAUTY SEEDLESS,REINE DES VIGNES,Parent 2,SSR,SSR,20,34.71,Lacombe et al. 2013,10.1007/s00122-012-1988-2,2013,probable,Validation of breeder's data. Confirmation of prior publication: Ibañez 2009; Myles 2011 | nSSR: 20/1
BEKALNY,KOZ OUZIOUM,Parent 1,SSR,SSR,20,53.2,Lacombe et al. 2013,10.1007/s00122-012-1988-2,2013,confirmed,nSSR: 20/0
BEKALNY,F ASSYL KARA,Parent 2,SSR,SSR,20,53.2,Lacombe et al. 2013,10.1007/s00122-012-1988-2,2013,confirmed,nSSR: 20/0
BELAIR,BARLINKA,Parent 1,SSR,SSR,20,24.9,Lacombe et al. 2013,10.1007/s00122-012-1988-2,2013,probable,Half validation of breeder's data. | nSSR: 20/1
BELAIR,ALPHONSE LAVALLÉE,Parent 2,SSR,SSR,20,24.9,Lacombe et al. 2013,10.1007/s00122-012-1988-2,2013,probable,Half validation of breeder's data. | nSSR: 20/1
BELLE DE CEGLED,BICANE,Parent 1,SSR,SSR,20,37.44,Lacombe et al. 2013,10.1007/s00122-012-1988-2,2013,confirmed,Half validation of breeder's data. | nSSR: 20/0
BELLE DE CEGLED,F CHASSELAS,Parent 2,SSR,SSR,20,37.44,Lacombe et al. 2013,10.1007/s00122-012-1988-2,2013,confirmed,Half validation of breeder's data. | nSSR: 20/0
BELLE DENISE,PELOURSIN,Parent 1,SSR,SSR,20,37.1,Lacombe et al. 2013,10.1007/s00122-012-1988-2,2013,confirmed,nSSR: 20/0
BELLE DENISE,GUEUCHE NOIR,Parent 2,SSR,SSR,20,37.1,Lacombe et al. 2013,10.1007/s00122-012-1988-2,2013,confirmed,nSSR: 20/0
BELLEVUE,OLIVETTE BLANCHE,Parent 1,SSR,SSR,20,36.5,Lacombe et al. 2013,10.1007/s00122-012-1988-2,2013,confirmed,Half validation of breeder's data. | nSSR: 20/0
BELLEVUE,F DATTIER DE BEYROUTH = AFUZ ALI,Parent 2,SSR,SSR,20,36.5,Lacombe et al. 2013,10.1007/s00122-012-1988-2,2013,confirmed,Half validation of breeder's data. | nSSR: 20/0
BELLINO,BLACK MOROCCO,Parent 1,SSR,SSR,20,37.45,Lacombe et al. 2013,10.1007/s00122-012-1988-2,2013,confirmed,No information on the original cross. | nSSR: 20/0
BELLINO,F FRANKENTHAL = SCHIAVA GROSSA,Parent 2,SSR,SSR,20,37.45,Lacombe et al. 2013,10.1007/s00122-012-1988-2,2013,confirmed,No information on the original cross. | nSSR: 20/0
BEM TABORNOK = GÉNÉRAL BEM MUSCAT D'ALEXANDRIE,GROS COLMAN,Parent 1,SSR,SSR,20,41.88,Lacombe et al. 2013,10.1007/s00122-012-1988-2,2013,confirmed,Half validation of breeder's data. | nSSR: 20/0
BENICARLO,GIBI = HEBÉN,Parent 1,SSR,SSR,20,32.82,Lacombe et al. 2013,10.1007/s00122-012-1988-2,2013,confirmed,nSSR: 20/0
BENICARLO,F TERRET,Parent 2,SSR,SSR,20,32.82,Lacombe et al. 2013,10.1007/s00122-012-1988-2,2013,confirmed,nSSR: 20/0
BEOGRADSKA RANA,PERLE DE CSABA,Parent 1,SSR,SSR,20,36.13,Lacombe et al. 2013,10.1007/s00122-012-1988-2,2013,confirmed,Half validation of breeder's data. | nSSR: 20/0
BEOGRADSKA RANA,DATTIER DE BEYROUTH = AFUZ ALI,Parent 2,SSR,SSR,20,36.13,Lacombe et al. 2013,10.1007/s00122-012-1988-2,2013,confirmed,Half validation of breeder's data. | nSSR: 20/0
BEST'S M,BICANE,Parent 1,SSR,SSR,20,26.15,Lacombe et al. 2013,10.1007/s00122-012-1988-2,2013,probable,nSSR: 20/1
BEST'S M,F MUSCAT DE HAMBOURG,Parent 2,SSR,SSR,20,26.15,Lacombe et al. 2013,10.1007/s00122-012-1988-2,2013,probable,nSSR: 20/1
BEZOUL EL AOUDA,ABOUHOU = ASSERGHIN,Parent 1,SSR,SSR,20,29.58,Lacombe et al. 2013,10.1007/s00122-012-1988-2,2013,probable,Alternative. Half confirmation of prior publication: El Oualkadi | nSSR: 20/1
BEZOUL EL AOUDA,F DEDO DE DAMA,Parent 2,SSR,SSR,20,29.58,Lacombe et al. 2013,10.1007/s00122-012-1988-2,2013,probable,Alternative. Half confirmation of prior publication: El Oualkadi | nSSR: 20/1
BEZOUL EL AOUDA,ABOUHOU = ASSERGHIN,Parent 1,SSR,SSR,20,30.96,Lacombe et al. 2013,10.1007/s00122-012-1988-2,2013,probable,Alternative. Confirmation of prior publication: El Oualkadi 2011 | nSSR: 20/1
BEZOUL EL AOUDA,F AZOUGAH,Parent 2,SSR,SSR,20,30.96,Lacombe et al. 2013,10.1007/s00122-012-1988-2,2013,probable,Alternative. Confirmation of prior publication: El Oualkadi 2011 | nSSR: 20/1
BIANERA,TERLANER,Parent 1,SSR,SSR,20,23.44,Lacombe et al. 2013,10.1007/s00122-012-1988-2,2013,probable,nSSR: 18/1
BIANERA,F VALDERBARA,Parent 2,SSR,SSR,20,23.44,Lacombe et al. 2013,10.1007/s00122-012-1988-2,2013,probable,nSSR: 18/1
BICZO BALINT EMLEKE,MATHIASZ JANOSNE = MATHIASZ 210 HARSLEVELU,Parent 1,SSR,SSR,20,46.92,Lacombe et al. 2013,10.1007/s00122-012-1988-2,2013,confirmed,Validation of breeder's data. | nSSR: 20/0
BICZÖ EGON,MATHIASZ JANOSNE = MATHIASZ 210 HARSLEVELU,Parent 1,SSR,SSR,20,43.73,Lacombe et al. 2013,10.1007/s00122-012-1988-2,2013,confirmed,Validation of breeder's data. | nSSR: 20/0
BIDH HAMEN DE RAFRAF,MAYORQUIN = FARANA,Parent 1,SSR,SSR,20,27.07,Lacombe et al. 2013,10.1007/s00122-012-1988-2,2013,probable,nSSR: 20/1
BIDH HAMEN DE RAFRAF,HEPTAKILO,Parent 2,SSR,SSR,20,27.07,Lacombe et al. 2013,10.1007/s00122-012-1988-2,2013,probable,nSSR: 20/1
BIEN DONNÉ,OHANES,Parent 1,SSR,SSR,20,36.21,Lacombe et al. 2013,10.1007/s00122-012-1988-2,2013,confirmed,Validation of breeder's data. Confirmation of prior publication: Myles 2011 | nSSR: 20/0
BIEN DONNÉ,F REINE DES VIGNES,Parent 2,SSR,SSR,20,36.21,Lacombe et al. 2013,10.1007/s00122-012-1988-2,2013,confirmed,Validation of breeder's data. Confirmation of prior publication: Myles 2011 | nSSR: 20/0
BLACK ALICANTE,BLACK MOROCCO,Parent 1,SSR,SSR,20,40.01,Lacombe et al. 2013,10.1007/s00122-012-1988-2,2013,confirmed,nSSR: 20/0
BLACK ALICANTE,F VERJUS,Parent 2,SSR,SSR,20,40.01,Lacombe et al. 2013,10.1007/s00122-012-1988-2,2013,confirmed,nSSR: 20/0
BLACK MONUKKA,ICHKIMAR,Parent 1,SSR,SSR,20,53.24,Lacombe et al. 2013,10.1007/s00122-012-1988-2,2013,confirmed,nSSR: 20/0
BLACK MONUKKA,F SULTANINE,Parent 2,SSR,SSR,20,53.24,Lacombe et al. 2013,10.1007/s00122-012-1988-2,2013,confirmed,nSSR: 20/0
BLACK PRINCE (MERBEIN),BLACK MOROCCO,Parent 1,SSR,SSR,20,42.67,Lacombe et al. 2013,10.1007/s00122-012-1988-2,2013,confirmed,nSSR: 20/0
BLACK PRINCE (MERBEIN),F MUSCAT D'ALEXANDRIE,Parent 2,SSR,SSR,20,42.67,Lacombe et al. 2013,10.1007/s00122-012-1988-2,2013,confirmed,nSSR: 20/0
BLANC D'AMBRE,SCHIRAS DR. HOUDBINE,Parent 1,SSR,SSR,20,37.83,Lacombe et al. 2013,10.1007/s00122-012-1988-2,2013,confirmed,No information on the original cross. Confirmation of prior publication: Vargas 2009 (on Circé mislabeled) | nSSR: 20/0
BLANC D'AMBRE,F CHASSELAS,Parent 2,SSR,SSR,20,37.83,Lacombe et al. 2013,10.1007/s00122-012-1988-2,2013,confirmed,No information on the original cross. Confirmation of prior publication: Vargas 2009 (on Circé mislabeled) | nSSR: 20/0
BLANC DE RHAFSAÏ,TAFERIELT,Parent 1,SSR,SSR,20,38.38,Lacombe et al. 2013,10.1007/s00122-012-1988-2,2013,confirmed,nSSR: 20/0
BLANC DE RHAFSAÏ,PARDINA = JAEN BLANCO,Parent 2,SSR,SSR,20,38.38,Lacombe et al. 2013,10.1007/s00122-012-1988-2,2013,confirmed,nSSR: 20/0
BLANK BLAUER = VULPEA,BRATKOVINA CRNA,Parent 1,SSR,SSR,20,27.76,Lacombe et al. 2013,10.1007/s00122-012-1988-2,2013,probable,nSSR: 20/1
BLANK BLAUER = VULPEA,F GYÖNGY FEHER,Parent 2,SSR,SSR,20,27.76,Lacombe et al. 2013,10.1007/s00122-012-1988-2,2013,probable,nSSR: 20/1
BLAUBURGER,LIMBERGER = BLAUFRÄNKISCH,Parent 1,SSR,SSR,20,40.59,Lacombe et al. 2013,10.1007/s00122-012-1988-2,2013,confirmed,Validation of breeder's data. Confirmation of prior publication: Sefc 1997 | nSSR: 20/0
BLAUBURGER,PORTUGAIS BLEU,Parent 2,SSR,SSR,20,40.59,Lacombe et al. 2013,10.1007/s00122-012-1988-2,2013,confirmed,Validation of breeder's data. Confirmation of prior publication: Sefc 1997 | nSSR: 20/0
BOAL CACHUDO,ARINTO DO DÃO,Parent 1,SSR,SSR,20,37.68,Lacombe et al. 2013,10.1007/s00122-012-1988-2,2013,confirmed,nSSR: 20/0
BOAL CACHUDO,PARDINA = JAEN BLANCO,Parent 2,SSR,SSR,20,37.68,Lacombe et al. 2013,10.1007/s00122-012-1988-2,2013,confirmed,nSSR: 20/0
BOAL DE CALHARIZ,ARINTO DO DÃO,Parent 1,SSR,SSR,20,43.23,Lacombe et al. 2013,10.1007/s00122-012-1988-2,2013,confirmed,nSSR: 20/0
BOAL DE CALHARIZ,DEDO DE DAMA,Parent 2,SSR,SSR,20,43.23,Lacombe et al. 2013,10.1007/s00122-012-1988-2,2013,confirmed,nSSR: 20/0
BONARDA DI PIAVA BIANCA,TRIUMPH TRAUBE,Parent 1,SSR,SSR,20,33.91,Lacombe et al. 2013,10.1007/s00122-012-1988-2,2013,confirmed,nSSR: 20/0
BONARDA DI PIAVA BIANCA,FRANKENTHAL = SCHIAVA GROSSA,Parent 2,SSR,SSR,20,33.91,Lacombe et al. 2013,10.1007/s00122-012-1988-2,2013,confirmed,nSSR: 20/0
BONHEUR,BARLINKA,Parent 1,SSR,SSR,20,33.32,Lacombe et al. 2013,10.1007/s00122-012-1988-2,2013,confirmed,Validation of breeder's data. | nSSR: 20/0
BONHEUR,ALPHONSE LAVALLÉE,Parent 2,SSR,SSR,20,33.32,Lacombe et al. 2013,10.1007/s00122-012-1988-2,2013,confirmed,Validation of breeder's data. | nSSR: 20/0
BONNITA,BARLINKA,Parent 1,SSR,SSR,20,29.26,Lacombe et al. 2013,10.1007/s00122-012-1988-2,2013,probable,Validation of breeder's data. | nSSR: 20/1
BONNITA,ALPHONSE LAVALLÉE,Parent 2,SSR,SSR,20,29.26,Lacombe et al. 2013,10.1007/s00122-012-1988-2,2013,probable,Validation of breeder's data. | nSSR: 20/1
BORISKA,MATHIASZ JANOSNE = MATHIASZ 210 KADARKA,Parent 1,SSR,SSR,20,42.09,Lacombe et al. 2013,10.1007/s00122-012-1988-2,2013,confirmed,Validation of breeder's data. | nSSR: 20/0
BOUAKI NOR,MATRASSA BLANC FAUX,Parent 1,SSR,SSR,20,44.44,Lacombe et al. 2013,10.1007/s00122-012-1988-2,2013,probable,nSSR: 20/1
BOUAKI NOR,ND KHOUSSAÏNÉ BLANC,Parent 2,SSR,SSR,20,44.44,Lacombe et al. 2013,10.1007/s00122-012-1988-2,2013,probable,nSSR: 20/1
BOUCHEREAU,BICANE,Parent 1,SSR,SSR,20,40.49,Lacombe et al. 2013,10.1007/s00122-012-1988-2,2013,confirmed,No information on the original cross. | nSSR: 20/0
BOUCHEREAU,F CORINTHE NOIR,Parent 2,SSR,SSR,20,40.49,Lacombe et al. 2013,10.1007/s00122-012-1988-2,2013,confirmed,No information on the original cross. | nSSR: 20/0
BOUILLET,FOLLE BLANCHE,Parent 1,SSR,SSR,20,28.66,Lacombe et al. 2013,10.1007/s00122-012-1988-2,2013,confirmed,But contradictory with parentage of cv. Folle Blanche (#317) | nSSR: 20/0
BOUILLET,COT = MALBEC,Parent 2,SSR,SSR,20,28.66,Lacombe et al. 2013,10.1007/s00122-012-1988-2,2013,confirmed,But contradictory with parentage of cv. Folle Blanche (#317) | nSSR: 20/0
BOUQUET RIESLING,RIESLING WEISS,Parent 1,SSR,SSR,20,37.9,Lacombe et al. 2013,10.1007/s00122-012-1988-2,2013,confirmed,Half validation of breeder's data. | nSSR: 20/0
BOUQUET RIESLING,MUSCAT SAINT‐LAURENT,Parent 2,SSR,SSR,20,37.9,Lacombe et al. 2013,10.1007/s00122-012-1988-2,2013,confirmed,Half validation of breeder's data. | nSSR: 20/0
BOUQUET SYLVANER,BOUQUETTRAUBE,Parent 1,SSR,SSR,20,34.43,Lacombe et al. 2013,10.1007/s00122-012-1988-2,2013,confirmed,No information on the original cross. | nSSR: 20/0
BOUQUET SYLVANER,MUSCAT SAINT‐LAURENT,Parent 2,SSR,SSR,20,34.43,Lacombe et al. 2013,10.1007/s00122-012-1988-2,2013,confirmed,No information on the original cross. | nSSR: 20/0
BOUQUETTRAUBE,SYLVANER,Parent 1,SSR,SSR,20,32.71,Lacombe et al. 2013,10.1007/s00122-012-1988-2,2013,confirmed,No information on the original cross. Confirmation of prior | nSSR: 20/0
BOUQUETTRAUBE,FRANKENTHAL = SCHIAVA GROSSA,Parent 2,SSR,SSR,20,32.71,Lacombe et al. 2013,10.1007/s00122-012-1988-2,2013,confirmed,No information on the original cross. Confirmation of prior | nSSR: 20/0
BOURDIER 2‐04‐58,CHARDONNAY BLANC,Parent 1,SSR,SSR,20,32.24,Lacombe et al. 2013,10.1007/s00122-012-1988-2,2013,confirmed,Validation of breeder's data. Confirmation of prior publication: Di Vecchi Staraz 2006 | nSSR: 20/0
BOURDIER 2‐04‐58,CHENIN BLANC,Parent 2,SSR,SSR,20,32.24,Lacombe et al. 2013,10.1007/s00122-012-1988-2,2013,confirmed,Validation of breeder's data. Confirmation of prior publication: Di Vecchi Staraz 2006 | nSSR: 20/0
BOURRISQUOU,GIBI = HEBÉN,Parent 1,SSR,SSR,20,26.31,Lacombe et al. 2013,10.1007/s00122-012-1988-2,2013,confirmed,nSSR: 20/0
BOURRISQUOU,F MOURVÈDRE = MONASTRELL,Parent 2,SSR,SSR,20,26.31,Lacombe et al. 2013,10.1007/s00122-012-1988-2,2013,confirmed,nSSR: 20/0
BOUVIER,PINOT,Parent 1,SSR,SSR,20,37.34,Lacombe et al. 2013,10.1007/s00122-012-1988-2,2013,confirmed,No information on the original cross. | nSSR: 20/0
BOUVIER,MUSCAT À PETITS GRAINS,Parent 2,SSR,SSR,20,37.34,Lacombe et al. 2013,10.1007/s00122-012-1988-2,2013,confirmed,No information on the original cross. | nSSR: 20/0
BOUYSSELET,PLANT DE CAUZETTE,Parent 1,SSR,SSR,20,41.22,Lacombe et al. 2013,10.1007/s00122-012-1988-2,2013,confirmed,nSSR: 20/0
BOUYSSELET,ND SAVAGNIN = TRAMINER,Parent 2,SSR,SSR,20,41.22,Lacombe et al. 2013,10.1007/s00122-012-1988-2,2013,confirmed,nSSR: 20/0
BOUZOUGA,ABOUHOU = ASSERGHIN,Parent 1,SSR,SSR,20,29.08,Lacombe et al. 2013,10.1007/s00122-012-1988-2,2013,probable,Confirmation of prior publication: El Oualkadi 2011 | nSSR: 20/1
BOUZOUGA,F DEDO DE DAMA,Parent 2,SSR,SSR,20,29.08,Lacombe et al. 2013,10.1007/s00122-012-1988-2,2013,probable,Confirmation of prior publication: El Oualkadi 2011 | nSSR: 20/1
BREIDER 5‐6,SIEGERREBE = SCHEU 7957,Parent 1,SSR,SSR,20,52.22,Lacombe et al. 2013,10.1007/s00122-012-1988-2,2013,confirmed,No information on the original cross. | nSSR: 20/0
BREIDER 5‐6,SIEGERREBE = SCHEU 7957,Parent 2,SSR,SSR,20,52.22,Lacombe et al. 2013,10.1007/s00122-012-1988-2,2013,confirmed,No information on the original cross. | nSSR: 20/0
BRONNERSTRAUBE,ELBLING,Parent 1,SSR,SSR,20,23.2,Lacombe et al. 2013,10.1007/s00122-012-1988-2,2013,probable,Invalidation of breeder's data. | nSSR: 20/1
BRONNERSTRAUBE,CHASSELAS,Parent 2,SSR,SSR,20,23.2,Lacombe et al. 2013,10.1007/s00122-012-1988-2,2013,probable,Invalidation of breeder's data. | nSSR: 20/1
BRUN FOURCA,POUGAYEN,Parent 1,SSR,SSR,20,32.92,Lacombe et al. 2013,10.1007/s00122-012-1988-2,2013,confirmed,nSSR: 20/0
BRUN FOURCA,F BEST'S R2 V73,Parent 2,SSR,SSR,20,32.92,Lacombe et al. 2013,10.1007/s00122-012-1988-2,2013,confirmed,nSSR: 20/0
BRUXELLOISE BLANCHE,MADELEINE ANGEVINE,Parent 1,SSR,SSR,20,39.88,Lacombe et al. 2013,10.1007/s00122-012-1988-2,2013,confirmed,nSSR: 20/0
BRUXELLOISE BLANCHE,F SYLVANER,Parent 2,SSR,SSR,20,39.88,Lacombe et al. 2013,10.1007/s00122-012-1988-2,2013,confirmed,nSSR: 20/0
BUCKLAND SWEET WATER,MALVASIA DEL LAZIO,Parent 1,SSR,SSR,20,34.36,Lacombe et al. 2013,10.1007/s00122-012-1988-2,2013,confirmed,Alternative.No information on the original cross. Confirmation of | nSSR: 20/0
BUCKLAND SWEET WATER,FRANKENTHAL = SCHIAVA GROSSA,Parent 2,SSR,SSR,20,34.36,Lacombe et al. 2013,10.1007/s00122-012-1988-2,2013,confirmed,Alternative.No information on the original cross. Confirmation of | nSSR: 20/0
BUCKLAND SWEET WATER,L'ENFANT TROUVÉ,Parent 1,SSR,SSR,20,36.44,Lacombe et al. 2013,10.1007/s00122-012-1988-2,2013,confirmed,Alternative.No information on the original cross. Confirmation of | nSSR: 20/0
BUCKLAND SWEET WATER,FRANKENTHAL = SCHIAVA GROSSA,Parent 2,SSR,SSR,20,36.44,Lacombe et al. 2013,10.1007/s00122-012-1988-2,2013,confirmed,Alternative.No information on the original cross. Confirmation of | nSSR: 20/0
BUCKLAND SWEET WATER,MANHARTTRAUBE BLANC FAUX,Parent 1,SSR,SSR,20,36.44,Lacombe et al. 2013,10.1007/s00122-012-1988-2,2013,confirmed,Alternative.No information on the original cross. Confirmation of | nSSR: 20/0
BUCKLAND SWEET WATER,FRANKENTHAL = SCHIAVA GROSSA,Parent 2,SSR,SSR,20,36.44,Lacombe et al. 2013,10.1007/s00122-012-1988-2,2013,confirmed,Alternative.No information on the original cross. Confirmation of | nSSR: 20/0
BUCKLAND SWEET WATER,FRANKENTHAL = SCHIAVA GROSSA FRANKENTHAL = SCHIAVA GROSSA,Parent 1,SSR,SSR,20,39.9,Lacombe et al. 2013,10.1007/s00122-012-1988-2,2013,confirmed,Alternative.No information on the original cross. Confirmation of | nSSR: 20/0
BULANYI,COARNA ALBA,Parent 1,SSR,SSR,20,33.16,Lacombe et al. 2013,10.1007/s00122-012-1988-2,2013,probable,nSSR: 18/1
BULANYI,F EKIM KARA FAUX (COLLECTION CONEGLIANO),Parent 2,SSR,SSR,20,33.16,Lacombe et al. 2013,10.1007/s00122-012-1988-2,2013,probable,nSSR: 18/1
CABERNET GOUDABLE,CABERNET FRANC,Parent 1,SSR,SSR,20,37.85,Lacombe et al. 2013,10.1007/s00122-012-1988-2,2013,confirmed,nSSR: 20/0
CABERNET GOUDABLE,CROUCHEN,Parent 2,SSR,SSR,20,37.85,Lacombe et al. 2013,10.1007/s00122-012-1988-2,2013,confirmed,nSSR: 20/0
CABERNET‐MALBEC N°1,CABERNET‐SAUVIGNON,Parent 1,SSR,SSR,20,39.89,Lacombe et al. 2013,10.1007/s00122-012-1988-2,2013,confirmed,Validation of breeder's data. | nSSR: 20/0
CABERNET‐MALBEC N°1,COT = MALBEC,Parent 2,SSR,SSR,20,39.89,Lacombe et al. 2013,10.1007/s00122-012-1988-2,2013,confirmed,Validation of breeder's data. | nSSR: 20/0
CABERNET‐MALBEC N°2,CABERNET‐SAUVIGNON,Parent 1,SSR,SSR,20,41.84,Lacombe et al. 2013,10.1007/s00122-012-1988-2,2013,confirmed,Validation of breeder's data. | nSSR: 20/0
CABERNET‐MALBEC N°2,COT = MALBEC,Parent 2,SSR,SSR,20,41.84,Lacombe et al. 2013,10.1007/s00122-012-1988-2,2013,confirmed,Validation of breeder's data. | nSSR: 20/0
CABERNET‐MALBEC N°4,CABERNET‐SAUVIGNON,Parent 1,SSR,SSR,20,47.31,Lacombe et al. 2013,10.1007/s00122-012-1988-2,2013,confirmed,Validation of breeder's data. | nSSR: 20/0
CABERNET‐MALBEC N°4,COT = MALBEC,Parent 2,SSR,SSR,20,47.31,Lacombe et al. 2013,10.1007/s00122-012-1988-2,2013,confirmed,Validation of breeder's data. | nSSR: 20/0
CABERNET‐SAUVIGNON,SAUVIGNON,Parent 1,SSR,SSR,20,41.8,Lacombe et al. 2013,10.1007/s00122-012-1988-2,2013,confirmed,Confirmation of prior publication: Bowers 1997; Sefc 1997; Boursiquot 2009; Cipriani 2010; Myles 2011 | nSSR: 20/0
CABERNET‐SAUVIGNON,CABERNET FRANC,Parent 2,SSR,SSR,20,41.8,Lacombe et al. 2013,10.1007/s00122-012-1988-2,2013,confirmed,Confirmation of prior publication: Bowers 1997; Sefc 1997; Boursiquot 2009; Cipriani 2010; Myles 2011 | nSSR: 20/0
CABESTREL,CABERNET‐SAUVIGNON,Parent 1,SSR,SSR,20,44.6,Lacombe et al. 2013,10.1007/s00122-012-1988-2,2013,confirmed,Validation of breeder's data. | nSSR: 20/0
CABESTREL,MOURVÈDRE = MONASTRELL,Parent 2,SSR,SSR,20,44.6,Lacombe et al. 2013,10.1007/s00122-012-1988-2,2013,confirmed,Validation of breeder's data. | nSSR: 20/0
CAINHO BRANCO,AMARAL = CAIÑO LONGO,Parent 1,SSR,SSR,20,41.38,Lacombe et al. 2013,10.1007/s00122-012-1988-2,2013,confirmed,nSSR: 20/0
CAINHO BRANCO,ALVARINHO,Parent 2,SSR,SSR,20,41.38,Lacombe et al. 2013,10.1007/s00122-012-1988-2,2013,confirmed,nSSR: 20/0
CALABRE,BICANE,Parent 1,SSR,SSR,20,37.51,Lacombe et al. 2013,10.1007/s00122-012-1988-2,2013,confirmed,nSSR: 20/0
CALABRE,F MUSCAT À PETITS GRAINS,Parent 2,SSR,SSR,20,37.51,Lacombe et al. 2013,10.1007/s00122-012-1988-2,2013,confirmed,nSSR: 20/0
CALABRESERTRAUBE (COLLECTION BICANE,F PINOT,Parent 1,SSR,SSR,20,33.24,Lacombe et al. 2013,10.1007/s00122-012-1988-2,2013,confirmed,No information on the original cross. | nSSR: 20/0
CALABRESERTRAUBE (COLLECTION BICANE,RODRIAN),Parent 2,SSR,SSR,20,33.24,Lacombe et al. 2013,10.1007/s00122-012-1988-2,2013,confirmed,No information on the original cross. | nSSR: 20/0
CALADOC,COT = MALBEC,Parent 1,SSR,SSR,20,34.55,Lacombe et al. 2013,10.1007/s00122-012-1988-2,2013,confirmed,Validation of breeder's data. Confirmation of prior publication: Di Vecchi Staraz 2005 | nSSR: 20/0
CALADOC,GRENACHE = GARNACHA,Parent 2,SSR,SSR,20,34.55,Lacombe et al. 2013,10.1007/s00122-012-1988-2,2013,confirmed,Validation of breeder's data. Confirmation of prior publication: Di Vecchi Staraz 2005 | nSSR: 20/0
CALLET,FOGONEU,Parent 1,SSR,SSR,20,38.39,Lacombe et al. 2013,10.1007/s00122-012-1988-2,2013,confirmed,Confirmation of prior publication: Garcia‐Muñoz 2011 | nSSR: 20/0
